"州名","見出し","禹貢白文","禹貢日本語訳","比定地","音韻データ","アイヌ語解釈","出典"
"雍州","弱水","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","甘粛省張掖市から内モンゴル自治区のエジン旗へと北流するエジン河（額済納河）。砂漠に消える内陸河川です。","上古音：「弱」ȵ i̯ok／ȵ ǐauk／ȵ jɔk／n jawk／n jakw
上古音：「水」ɕ i̯wər／ɕ ǐwei／ç jued／stʰ jiwer／h rjidx","アイヌ語：「弱水」
＝「ニ・アク・シル・アッ(ni-ak-sir-at)」
＝「棒の（ように細長い）・弟（のように小さい峰）」","jomon2_bnum18.html"
"雍州","涇","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","寧夏・甘粛から陝西省へと流れる涇河（けいが）。「涇渭清濁」の成語で知られる、渭河の大きな支流。","上古音：「涇」- -／- -／ɡʰ jeŋ／ɡ jieŋ／g jingx
上古音：「涇」k ieŋ／k ieŋ／k ieŋ／k eŋ／k ing","アイヌ語：「涇」＝「キル・エ・エン(kir-e-en)」＝「山脚が・そこで・突き出ている（ところ）」","jomon2_bnum18.html"
"雍州","渭汭","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","甘粛省から陝西省の関中盆地を東へと流れる渭河。黄河の最大支流。「渭汭」は涇水や他の支流が渭水に合流する河口・湾曲部の一帯（現在の西安市北東の平野部）。","上古音：「渭」- -／- -／ɣ juə̆d／ɣ jwər／gw jədh
上古音：「汭」 ȵ i̯wad／- -／ȵ juab, juæd／n jiwar／n jabh","アイヌ語：「渭汭」
＝「キル・アッ・ニ・アゥ・アッ(kir-at-ni-aw-at)」
＝「山脚が・たくさんある・棒の（ように細長い）・角、枝分かれが・たくさんある（ところ）」","jomon2_bnum18.html"
"雍州","漆","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","陝西省銅川市一帯を源流とし、南流して渭水に合流する漆水河（あるいは漆姐河）。","上古音：「漆」tsʰ i̯ĕt／tsʰ ǐet／tsʰ jet／tsʰ jiet／tsh jit","アイヌ語：「漆」
＝「テュ・アッ(tu-at)」
＝「峰が・たくさんある（ところ）」","jomon2_bnum18.html"
"雍州","沮","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","陝西省黄陵県付近を源流とし、東南へ流れて洛河（涇水のさらに支流）に合流する沮水（または漆水と同じ水系の川）。","上古音：「沮」ts i̯o／ts ǐa／ts jaɡ／ts jaɣ／ts jagh
上古音：「沮」dzʰ i̯o／dz ǐa／dzʰ jaɡ／dz jaɣ／dz jagx","アイヌ語：「沮」
＝「テュ・アク(tu-ak)」
＝「峰の・弟（のように小さいもの）」","jomon2_bnum18.html"
"雍州","灃水","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","陝西省西安市の西側を流れる沣河。秦嶺山脈から渭水へと注ぐ川。","上古音：「灃」- -／pʰ ǐuŋ ／- -／- -／- -
上古音：「水」ɕ i̯wər／ɕ ǐwei／ç jued／stʰ jiwer／h rjidx","アイヌ語：「灃水」
＝「ピル・ウン・シル・アッ(pir-un-sir-at)」
＝「傷（のように切り刻まれた峰）・にある・山が・たくさんある（ところ）」","jomon2_bnum18.html"
"雍州","荊","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","荊山。湖北省襄陽市（南漳県）にある山。荊州の北の起点。","上古音：「荊」k i̯ĕŋ／k ǐeŋ／k jĕŋ／k ieŋ／k jing","アイヌ語：「荊」
＝「キル・エ・エン(kir-e-en)」
＝「山脚が・そこで・突き出ている（ところ）」","jomon2_bnum18.html"
"雍州","岐","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","陝西省西安市閻良区と富平県の境界付近にある荊山。","上古音：「岐」ɡʰ i̯ĕɡ／g ǐe／ɡʰ jeɡ／ɡ jieɣ／g jig","アイヌ語：「岐」
＝「キル・アク(kir-ak)」
＝「山脚の・弟（のように小さいもの）」","jomon2_bnum18.html"
"雍州","終南","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","陝西省西安市の南にそびえる終南山（秦嶺山脈の主峰）。","上古音：「終」ȶ ／- -／ȶ ǐuŋ／ȶ joŋ／t jəwŋ／t jəngw
上古音：「南」n əm／n əm／n ə̂m／n əm／n əm","アイヌ語：「終南」＝「テュ・アゥ・ウン・ニ・アム(tu-aw-un-ni-am)」
＝「峰の・角、枝分かれ・にある・棒の（ように細長い）・爪（のように平べったく鋭いもの）」","jomon2_bnum18.html"
"雍州","惇物","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","甘粛省定西市（旧・隴西県）の南、または六盤山脈の南端にあたる山。","上古音：「惇」ȶ i̯wən／- -／ȶ juən／t jiwən／t jən
上古音：「物」m i̯wət／m ǐwət／m juə̆t／m jwət／m jət","アイヌ語：「惇物」
＝「テュ・アゥ・ウン・ムィ・アッ(tu-aw-un-muy-at)」
＝「峰の・角、枝分かれ・にある・頂が・たくさんある（ところ）」","jomon2_bnum18.html"
"雍州","鳥鼠","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","甘粛省定西市渭源県 の鳥鼠山。","上古音：「鳥」t -／t iu／t ioɡ／t eəw／t iəgwx
上古音：「鼠」ɕ i̯o／ɕ ǐa／ç jaɡ／stʰ jaɣ／h rjagx","アイヌ語：「鳥鼠」
＝「テュ・アク・シル・アク(tu-ak-sir-ak)」
＝「峰の・弟（のように小さいもの）・山の・弟」","jomon2_bnum18.html"
"雍州","原隰","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","特定の単一の場所ではなく、陝西省から甘粛省にかけて広がる黄土高原の「高台（原）」と「低湿地（隰）」の総称。具体的には西安周辺の三秦の原などの台地。","上古音：「原」ŋ i̯wăn／ŋ ǐwan／ŋ juăn／ŋ jwan／ngw jan
上古音：「隰」dz i̯əp／z ǐəp／z jəp／r jiəp／r jəp","アイヌ語：「原隰」
＝「キル・アゥ・ウン・テュ・アプ(kir-aw-un-tu-ap)」
＝「山脚の・角、枝分かれ・にある・峰の・釣り針（のように曲がったもの）」","jomon2_bnum18.html"
"雍州","豬野","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","甘粛省武威市民勤県の北東にあった古代の巨大な湖、青土湖。弱水の下流。","上古音：「豬」t i̯o／t ǐa／t jaɡ／t iaɣ／t rjag
上古音：「野」d i̯ɔ／ʎ ia／d jăɡ／r aɣ／r iagx","アイヌ語：「豬野」
＝「テュ・アク・テュ・アク(tu-ak-tu-ak)」
＝「峰が・たくさんある・山脚の・弟（のように小さいもの）・峰の・弟・峰の・弟」","jomon2_bnum18.html"
"雍州","三危","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","甘粛省酒泉市敦煌市の南東にある三危山。莫高窟の向かい側にある山。","上古音：「三」s əm／s əm／s ə̂m／s əm／s əm
上古音：「危」ŋ wia／ŋ ǐwai／ŋ jua／ŋ iwa／ngw jar","アイヌ語：「三危」
＝「シル・アム・キル・アゥ(sir-am-kir-aw)」
＝「山の・爪の（ように平べったく鋭い）・山脚の・角、枝分かれ」","jomon2_bnum18.html"
"雍州","三苗","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","本来は長江中流域にいた古代部族。大禹（または舜帝）によって三危（敦煌一帯）へ流刑・移住させられたグループの居住地。","上古音：「三」s əm／s əm／s ə̂m／s əm／s əm
上古音：「苗」m i̯oɡ／m ǐau／m jɔ̆ɡ／m iaw／m jagw","アイヌ語：「三苗」
＝「シル・アム・ムィ・アク(sir-am-muy-ak)」＝「山の・爪の（ように平べったく鋭い）・頂の・弟（のように小さいもの）」","jomon2_bnum18.html"
"雍州","積石","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","青海省海東市と甘粛省臨夏回族自治州の境界にある小積石山（積石峡）。","上古音：「積」ts i̯ĕɡ／ts ǐe／ts jeɡ／ts jieɣ／ts jigh
上古音：「石」ȡ i̯ăk／ʑ iak／- -／d jiak／d jiak","アイヌ語：「積石」
＝「テュ・アク・テュ・アク(tu-ak-tu-ak)」
＝「峰の・弟（のように小さいもの）・峰の・弟」","jomon2_bnum18.html"
"雍州","龍門","「黒水、西河惟雍州。弱水既西，涇屬渭汭，漆、沮既從，灃水攸同。荊、岐既旅，終南、惇物，至於鳥鼠。原隰厎績，至於豬野。三危既宅，三苗丕敘。厥土惟黃壤，厥田惟上上，厥賦惟中下。厥貢惟球、琳、琅玕。浮于積石，至於龍門、西河，會于渭汭。織皮崑崙、析支、渠搜，西戎即敘。」","「黒水から西河までが、雍州である。弱水はすでに西へ流れ、涇水は渭水の湾曲部に合流し、漆水と沮水も渭水に従い、灃水もまた一か所に集まった。荊山と岐山はすでに神々を祀る祭祀が行われ、終南山や惇物山から鳥鼠同穴山にいたるまでの山々もすべて整備された。高台の原野も低層の湿地も成果が上がり、猪野の沼沢地にいたるまで水が引いて土地が安定した。三危山のふもとには人々が定住できるようになり、三苗の部族も大いに秩序づけられた。その土壌は黄色く肥えた黄壌である。その田はもっとも上等な「上上」であり、その賦は「中下」である。その貢納物は、美しい玉である球、琳、琅玕である。これらを運ぶ船は積石山のふもとから黄河に浮かび、龍門や西河を通り、渭水の湾曲部で合流する。毛織物や皮衣を貢ぐ崑崙、析支、渠搜といった西方の異民族たちも、みな服従し従うようになった。」","陝西省韓城市と山西省河津市の境界を流れる黄河の急流（禹門とも呼ばれる）。","上古音：「龍」l i̯uŋ／l ǐwɔŋ／l juŋ／l iewŋ／l jung
上古音：「門」m wən／m uən／m uə̂n／m wən／m ən","アイヌ語：「龍門」
＝「レル・ウン・ムィ・アゥ・ウン(rer-un-muy-aw-un)」
＝「山陰・にある・頂の・角、枝分かれ・にある（ところ）」","jomon2_bnum18.html"
